experiment,sample,seed,source,width,height,frames,pix_fmt,structure,rc_mode,qp,variant,x265_params,raw_bytes,hevc_bytes,mp4_bytes,ratio_hevc,ratio_mp4,kbps,avg_qp,frames_I,frames_P,frames_B,avgqp_I,avgqp_P,avgqp_B,lossless_rc,encode_wall_s,encode_fps,identical,mae_all,mse_all,psnr_all,max_err_all,mae_Y,mse_Y,psnr_Y,max_err_Y,mae_U,mse_U,psnr_U,max_err_U,mae_V,mse_V,psnr_V,max_err_V,input_sha256,tools
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,655360,99862,,0.1523773193359375,,1951.06,44.9,1,2,7,41.0,44.0,45.71,False,0.3453,33.48,False,33.402431,1793.920738,15.5928,204,33.402431,1793.920738,15.5928,204,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,655360,36020,,0.054962158203125,,674.22,48.9,1,2,7,45.0,48.0,49.71,False,0.2129,62.41,False,52.873085,4164.76964,11.9349,248,52.873085,4164.76964,11.9349,248,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,11,2268882507,mt19937,256,256,10,gray,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,655360,9923,,0.01514129638671875,,152.28,51.9,1,2,7,48.0,51.0,52.71,False,0.1061,173.42,False,64.644766,5975.853226,10.3668,255,64.644766,5975.853226,10.3668,255,,,,,,,,,280afc714f4401b3ac724f8f9200aa957262dc6499f7ede69457b85c79fd3ceb,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,655360,860556,,1.313104248046875,,17165.02,4.0,1,2,7,4.0,4.0,4.0,True,0.3477,34.04,True,0.0,0.0,inf,0,0.0,0.0,inf,0,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,655360,974273,,1.4866226196289063,,19439.82,0.0,1,2,7,0.0,0.0,0.0,False,0.3396,35.1,False,0.138925,0.13894,56.7025,2,0.138925,0.13894,56.7025,2,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,655360,827268,,1.262310791015625,,16499.2,4.9,1,2,7,1.0,4.0,5.71,False,0.3621,33.02,False,0.319627,0.327617,52.9771,3,0.319627,0.327617,52.9771,3,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,655360,719677,,1.0981399536132812,,14347.38,8.9,1,2,7,5.0,8.0,9.71,False,0.3665,31.5,False,0.545424,0.662508,49.9189,4,0.545424,0.662508,49.9189,4,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,677120,,1.033203125,,13496.22,10.9,1,2,7,7.0,10.0,11.71,False,0.3592,32.86,False,0.684691,0.94771,48.3641,4,0.684691,0.94771,48.3641,4,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,636125,,0.9706497192382812,,12676.32,12.9,1,2,7,9.0,12.0,13.71,False,0.4015,28.95,False,0.867686,1.416417,46.6189,6,0.867686,1.416417,46.6189,6,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601323,,0.9175460815429688,,11980.28,14.9,1,2,7,11.0,14.0,15.71,False,0.386,30.05,False,1.093341,2.136884,44.833,7,1.093341,2.136884,44.833,7,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,566797,,0.8648635864257812,,11289.76,16.9,1,2,7,13.0,16.0,17.71,False,0.3879,29.77,False,1.367291,3.234583,43.0326,9,1.367291,3.234583,43.0326,9,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,655360,531923,,0.8116500854492188,,10592.28,18.9,1,2,7,15.0,18.0,19.71,False,0.3815,30.87,False,1.732712,5.088235,41.0651,12,1.732712,5.088235,41.0651,12,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,655360,497233,,0.7587173461914063,,9898.48,20.9,1,2,7,17.0,20.0,21.71,False,0.3911,30.29,False,2.171208,7.868288,39.172,14,2.171208,7.868288,39.172,14,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,655360,431144,,0.65787353515625,,8576.7,24.9,1,2,7,21.0,24.0,25.71,False,0.3782,30.77,False,3.426949,19.399654,35.2529,21,3.426949,19.399654,35.2529,21,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,655360,367336,,0.56051025390625,,7300.54,28.9,1,2,7,25.0,28.0,29.71,False,0.3796,29.92,False,5.359618,47.099788,31.4006,35,5.359618,47.099788,31.4006,35,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,655360,301274,,0.4597076416015625,,5979.3,32.9,1,2,7,29.0,32.0,33.71,False,0.3775,30.84,False,8.542564,118.780864,27.3833,62,8.542564,118.780864,27.3833,62,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,655360,237908,,0.363018798828125,,4711.98,36.9,1,2,7,33.0,36.0,37.71,False,0.3863,29.42,False,13.403532,292.485634,23.4698,90,13.403532,292.485634,23.4698,90,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,655360,171390,,0.2615203857421875,,3381.62,40.9,1,2,7,37.0,40.0,41.71,False,0.3901,29.96,False,20.853185,706.328621,19.6407,140,20.853185,706.328621,19.6407,140,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,655360,98816,,0.15078125,,1930.14,44.9,1,2,7,41.0,44.0,45.71,False,0.3613,32.07,False,33.567812,1809.865135,15.5543,211,33.567812,1809.865135,15.5543,211,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,655360,35972,,0.054888916015625,,673.26,48.9,1,2,7,45.0,48.0,49.71,False,0.1948,69.11,False,52.79312,4147.288905,11.9532,238,52.79312,4147.288905,11.9532,238,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,12,3936420637,mt19937,256,256,10,gray,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,655360,10878,,0.0165985107421875,,171.38,51.9,1,2,7,48.0,51.0,52.71,False,0.1086,162.13,False,63.682417,5767.771526,10.5207,247,63.682417,5767.771526,10.5207,247,,,,,,,,,38d44f47618c1c28065c3fd8b8546dcb2eab0c6109e0ece5f4d5fc3b753ae007,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,655360,860461,,1.3129592895507813,,17163.12,4.0,1,2,7,4.0,4.0,4.0,True,0.3539,33.39,True,0.0,0.0,inf,0,0.0,0.0,inf,0,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,655360,974005,,1.4862136840820312,,19434.46,0.0,1,2,7,0.0,0.0,0.0,False,0.328,36.01,False,0.139259,0.139275,56.6921,2,0.139259,0.139275,56.6921,2,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,655360,826738,,1.2615020751953125,,16488.6,4.9,1,2,7,1.0,4.0,5.71,False,0.3454,33.37,False,0.318613,0.326862,52.9872,3,0.318613,0.326862,52.9872,3,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,655360,719216,,1.0974365234375,,14338.16,8.9,1,2,7,5.0,8.0,9.71,False,0.3489,33.0,False,0.544995,0.661673,49.9244,4,0.544995,0.661673,49.9244,4,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,676573,,1.0323684692382813,,13485.28,10.9,1,2,7,7.0,10.0,11.71,False,0.3788,30.71,False,0.683141,0.943941,48.3814,5,0.683141,0.943941,48.3814,5,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,634853,,0.9687088012695313,,12650.88,12.9,1,2,7,9.0,12.0,13.71,False,0.3762,30.29,False,0.869182,1.422139,46.6014,6,0.869182,1.422139,46.6014,6,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601620,,0.917999267578125,,11986.22,14.9,1,2,7,11.0,14.0,15.71,False,0.3782,30.79,False,1.092496,2.134198,44.8385,7,1.092496,2.134198,44.8385,7,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,566458,,0.8643463134765625,,11282.98,16.9,1,2,7,13.0,16.0,17.71,False,0.3785,30.48,False,1.370764,3.245685,43.0177,9,1.370764,3.245685,43.0177,9,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,18,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=18,655360,531439,,0.8109115600585938,,10582.6,18.9,1,2,7,15.0,18.0,19.71,False,0.3762,30.74,False,1.733708,5.095561,41.0589,11,1.733708,5.095561,41.0589,11,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,20,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=20,655360,496648,,0.75782470703125,,9886.78,20.9,1,2,7,17.0,20.0,21.71,False,0.3932,29.14,False,2.170721,7.861017,39.176,14,2.170721,7.861017,39.176,14,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,24,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=24,655360,431232,,0.6580078125,,8578.46,24.9,1,2,7,21.0,24.0,25.71,False,0.3541,32.47,False,3.420268,19.317259,35.2713,25,3.420268,19.317259,35.2713,25,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,28,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=28,655360,366879,,0.5598129272460938,,7291.4,28.9,1,2,7,25.0,28.0,29.71,False,0.3744,30.71,False,5.368298,47.23363,31.3883,40,5.368298,47.23363,31.3883,40,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,32,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=32,655360,301283,,0.45972137451171874,,5979.48,32.9,1,2,7,29.0,32.0,33.71,False,0.385,29.92,False,8.542773,118.728571,27.3853,60,8.542773,118.728571,27.3853,60,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,36,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=36,655360,237799,,0.36285247802734377,,4709.8,36.9,1,2,7,33.0,36.0,37.71,False,0.3893,29.33,False,13.401053,292.258017,23.4731,97,13.401053,292.258017,23.4731,97,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,40,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=40,655360,171470,,0.2616424560546875,,3383.22,40.9,1,2,7,37.0,40.0,41.71,False,0.3822,30.18,False,20.836322,705.908231,19.6433,140,20.836322,705.908231,19.6433,140,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,44,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=44,655360,99867,,0.15238494873046876,,1951.16,44.9,1,2,7,41.0,44.0,45.71,False,0.3493,32.92,False,33.401659,1796.000365,15.5877,201,33.401659,1796.000365,15.5877,201,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,48,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=48,655360,36065,,0.05503082275390625,,675.12,48.9,1,2,7,45.0,48.0,49.71,False,0.2201,60.06,False,52.727487,4132.917377,11.9682,250,52.727487,4132.917377,11.9682,250,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,13,1408330358,mt19937,256,256,10,gray,IPB,cqp,51,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=51,655360,10246,,0.0156341552734375,,158.74,51.9,1,2,7,48.0,51.0,52.71,False,0.1184,156.68,False,63.943248,5819.018169,10.4823,249,63.943248,5819.018169,10.4823,249,,,,,,,,,a8521851cbb31a960ac6f54fdea8fcaa12776dc63493ec7605e98c710d536ad7,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,lossless,,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:lossless=1,655360,860672,,1.31328125,,17167.34,4.0,1,2,7,4.0,4.0,4.0,True,0.3414,34.28,True,0.0,0.0,inf,0,0.0,0.0,inf,0,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,0,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=0,655360,974638,,1.4871795654296875,,19447.12,0.0,1,2,7,0.0,0.0,0.0,False,0.3311,35.11,False,0.13925,0.139265,56.6924,2,0.13925,0.139265,56.6924,2,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,4,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=4,655360,827361,,1.2624526977539063,,16501.06,4.9,1,2,7,1.0,4.0,5.71,False,0.3597,32.55,False,0.318388,0.326378,52.9936,3,0.318388,0.326378,52.9936,3,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,8,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=8,655360,719785,,1.0983047485351562,,14349.54,8.9,1,2,7,5.0,8.0,9.71,False,0.3755,31.26,False,0.54465,0.661395,49.9262,4,0.54465,0.661395,49.9262,4,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,10,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=10,655360,677164,,1.033270263671875,,13497.1,10.9,1,2,7,7.0,10.0,11.71,False,0.3503,33.48,False,0.683675,0.944914,48.3769,5,0.683675,0.944914,48.3769,5,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,12,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=12,655360,636205,,0.9707717895507812,,12677.92,12.9,1,2,7,9.0,12.0,13.71,False,0.3928,29.85,False,0.869258,1.420988,46.6049,6,0.869258,1.420988,46.6049,6,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,14,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=14,655360,601220,,0.917388916015625,,11978.22,14.9,1,2,7,11.0,14.0,15.71,False,0.3622,33.0,False,1.094333,2.139761,44.8272,7,1.094333,2.139761,44.8272,7,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
gray,14,1027723727,mt19937,256,256,10,gray,IPB,cqp,16,,frame-threads=1:pools=4:log-level=info:keyint=250:min-keyint=25:bframes=4:b-adapt=2:scenecut=0:qp=16,655360,566812,,0.864886474609375,,11290.06,16.9,1,2,7,13.0,16.0,17.71,False,0.372,31.06,False,1.370058,3.242543,43.0219,10,1.370058,3.242543,43.0219,10,,,,,,,,,20ce295d0fcdee11caa36ab3a5bc654db85b96c284d0d003c1976508c777e045,rd=3 psy-rd=2.00 early-skip rskip mode=1 signhide tmvp b-intra strong-intra-smoothing deblock sao
